,tweet_id,timestamp,text,rating_numerator,name,favorite_count,followers_count,retweet_count,jpg_url,breed,p1_conf,p1_dog,stage,retweet_p,favorite_p
902,736225175608430592,2016-05-27 15:58:54,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,,8859,3768802,3099,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,,0.399217,True,,0.08222772116975102,0.23506143331488363
903,736010884653420544,2016-05-27 01:47:23,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,,8613,3768802,3334,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,golden_retriever,0.553901,True,,0.08846312435622779,0.22853416019201858
904,735991953473572864,2016-05-27 00:32:10,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,Maxaroni,3919,3768802,1280,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker_spaniel,0.961643,True,,0.0339630471433628,0.10398529824596782
905,735648611367784448,2016-05-26 01:47:51,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,,4382,3768803,1230,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,,0.462594,True,pupper,0.0326363569547148,0.11627033835411402
906,735635087207878657,2016-05-26 00:54:06,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,Dakota,6750,3768803,2648,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug,0.8918709999999999,True,,0.07026103513502828,0.17910195889782513
907,735274964362878976,2016-05-25 01:03:06,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,,9579,3768803,4679,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,,0.944692,False,,0.12415082454561832,0.25416557989366917
908,735256018284875776,2016-05-24 23:47:49,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,Kellogg,3660,3768805,987,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,Staffordshire_bullterrier,0.523191,True,doggo,0.026188672536785532,0.09711301062273055
909,735137028879360001,2016-05-24 15:55:00,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,Buckley,3412,3768805,1089,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,,0.413535,True,pupper,0.028895100701681303,0.09053267547670947
910,734912297295085568,2016-05-24 01:02:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,Jax,2972,3768805,571,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,Maltese_dog,0.847292,True,,0.015150691001524356,0.07885788731441398
911,734787690684657664,2016-05-23 16:46:51,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,,13669,3768805,7069,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,golden_retriever,0.883991,True,,0.18756608527106072,0.36268790770549286
912,734776360183431168,2016-05-23 16:01:50,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,Livvie,2727,3768805,606,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,,0.304902,True,,0.01607936733261604,0.07235715299677219
913,733828123016450049,2016-05-21 01:13:53,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,Terry,3911,3768805,872,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,,0.472324,True,,0.02313730744891285,0.1037729465971309
914,733822306246479872,2016-05-21 00:50:46,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,Moose,4003,3768805,1136,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,,0.457356,True,floofer,0.030142180346290137,0.10621403866742907
915,733482008106668032,2016-05-20 02:18:32,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,,3432,3768805,1059,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,French_bulldog,0.619382,True,,0.02809909241788843,0.09106334766590471
916,733460102733135873,2016-05-20 00:51:30,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,Hermione,4588,3768805,1442,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow,0.931275,True,,0.03826146484097745,0.1217362002013901
917,733109485275860992,2016-05-19 01:38:16,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,,44456,3768805,17522,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden_retriever,0.945523,True,doggopupper,0.4649219049539575,1.1795781421431992
918,732732193018155009,2016-05-18 00:39:02,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,Ralpher,2657,3768806,597,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,,0.162935,False,,0.01584056064440568,0.07049978162845208
919,732726085725589504,2016-05-18 00:14:46,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,Aldrick,3841,3768806,997,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,Pomeranian,0.961902,True,,0.026454001612181685,0.10191556689306905
920,732585889486888962,2016-05-17 14:57:41,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,,4004,3768807,861,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,Staffordshire_bullterrier,0.843359,True,,0.022845425621423436,0.10624051589800168
921,732375214819057664,2016-05-17 01:00:32,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,Kyle,8792,3768807,2823,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,,0.998673,False,doggo,0.07490433975525942,0.23328337057323445
922,732005617171337216,2016-05-16 00:31:53,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,Larry,16251,3768807,6115,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,English_setter,0.677408,True,,0.16225293574332675,0.4311974585061002
923,731285275100512256,2016-05-14 00:49:30,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,Solomon,3784,3768807,1087,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,Pembroke,0.967103,True,,0.028842018177104852,0.10040312491459498
924,731156023742988288,2016-05-13 16:15:54,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,12.0,,4172,3768807,1427,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,,0.501767,False,,0.03786344060600609,0.11069815992169406
925,730924654643314689,2016-05-13 00:56:32,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,unacceptable,6656,3768807,2226,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,,0.185382,False,,0.059063783313924006,0.17660761084343135
926,730573383004487680,2016-05-12 01:40:42,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,Rooney,5377,3768807,2422,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,American_Staffordshire_terrier,0.810158,True,pupper,0.06426436800823179,0.14267114235353523
927,730427201120833536,2016-05-11 15:59:50,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,Crystal,3782,3768807,1171,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,Eskimo_dog,0.682082,True,,0.03107084018895104,0.10035005772383673
928,730211855403241472,2016-05-11 01:44:07,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,Ziva,4157,3768807,1178,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,,0.341663,True,,0.031256575356604886,0.11030015599100722
929,730196704625098752,2016-05-11 00:43:55,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,Charles,5319,3768808,2157,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,,0.296145,False,,0.05723295004680525,0.14113215637411086
930,729854734790754305,2016-05-10 02:05:03,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,Ollie,4374,3768808,1256,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,,0.359586,False,,0.03332618695354075,0.11605791539393887
932,729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,Stefan,4338,3768808,1385,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,,0.218408,True,,0.036749019849246764,0.11510270621374184
933,729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,Pupcasso,6315,3768809,2573,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,German_shepherd,0.829307,True,,0.06827090468102788,0.16755956589999652
934,729113531270991872,2016-05-08 00:59:46,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,,2049,3768809,367,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,,0.6061880000000001,False,,0.0097378243365477,0.054367308080616454
935,728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,Puff,3443,3768809,911,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,Maltese_dog,0.95207,True,,0.024172092562929032,0.09135512041071861
936,728760639972315136,2016-05-07 01:37:30,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,,5069,3768809,1901,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,Pembroke,0.939134,True,,0.05044033804843918,0.13449872360207163
937,728751179681943552,2016-05-07 00:59:55,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,Flurpson,3022,3768809,754,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,,0.48205,True,,0.0200063202990653,0.08018448268405218
938,728653952833728512,2016-05-06 18:33:34,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,Coleman,3603,3768809,1167,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,,0.594333,False,,0.030964689375343774,0.09560049341847783
939,728409960103686147,2016-05-06 02:24:02,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,Wallace,5355,3768809,2260,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,,0.478278,False,,0.05996589373459891,0.14208732785344125
940,728387165835677696,2016-05-06 00:53:27,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,Enchilada,3977,3768811,1071,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,,0.266414,True,,0.02841745049035359,0.10552399682552402
941,728046963732717569,2016-05-05 02:21:37,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,Raymond,4697,3768811,1318,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,,0.255971,True,,0.034971241593170894,0.12462816522240039
942,728035342121635841,2016-05-05 01:35:26,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,,4932,3768811,1867,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,,0.30296100000000004,False,pupper,0.049538169995789125,0.13086355351860307
943,728015554473250816,2016-05-05 00:16:48,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,Rueben,4455,3768811,1214,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,,0.384559,True,pupper,0.03221175060251098,0.1182070419556725
944,727685679342333952,2016-05-04 02:26:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,Cilantro,3191,3768811,717,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,,0.462408,True,,0.01902456769522271,0.08466861299226733
945,727644517743104000,2016-05-03 23:42:26,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,,6403,3768811,1953,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,,0.457164,True,doggo,0.05182005677652714,0.1698944308961102
946,727524757080539137,2016-05-03 15:46:33,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,,4872,3768811,1374,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,Pomeranian,0.958834,True,pupper,0.03645712135737239,0.12927153948553005
947,727314416056803329,2016-05-03 01:50:44,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,,3605,3768811,831,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy_poodle,0.827469,True,pupper,0.02204939435806147,0.09565350982047123
948,727286334147182592,2016-05-02 23:59:09,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,,3306,3768811,917,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,,0.14644,False,,0.02433128113879948,0.08771997322232397
949,727175381690781696,2016-05-02 16:38:15,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,Karll,4192,3768811,1538,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated_retriever,0.656463,True,,0.04080862638110534,0.11122871377736905
950,726935089318363137,2016-05-02 00:43:25,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,Sprout,7470,3768812,2731,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,,0.821615,False,,0.07246315284498138,0.19820569452655107
951,726887082820554753,2016-05-01 21:32:40,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,Blitz,4176,3768811,1672,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated_wheaten_terrier,0.5159189999999999,True,,0.04436412438830178,0.1108041767018829
952,726828223124897792,2016-05-01 17:38:46,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,Bloop,3864,3768811,1122,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,,0.255327,True,,0.029770662418465668,0.10252570372990313
953,726224900189511680,2016-04-30 01:41:23,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,,4786,3768811,1296,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,,0.261112,True,,0.03438750311437745,0.12698965270479204
954,725842289046749185,2016-04-29 00:21:01,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,Colby,7658,3768811,2955,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,,0.420463,True,,0.07840669112884674,0.20319405775455443
955,725786712245440512,2016-04-28 20:40:11,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,Lillie,4511,3768811,1520,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,,0.33576100000000003,True,pupper,0.04033102217118343,0.11969292171987399
956,725729321944506368,2016-04-28 16:52:08,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,Lola,5625,3768810,1995,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,0.599076,True,,0.052934480645084256,0.14925135520230523
957,724983749226668032,2016-04-26 15:29:30,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,Fred,4016,3768810,1455,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden_retriever,0.67575,True,,0.03860635054566296,0.10655883422088139
958,724771698126512129,2016-04-26 01:26:53,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,,2581,3768810,718,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,German_short-haired_pointer,0.835491,True,doggo,0.019051106317378694,0.06848315516038218
959,724405726123311104,2016-04-25 01:12:38,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,Ashleigh,5772,3768810,1841,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,,0.240695,True,pupper,0.04884831020932337,0.15315179061825882
960,724049859469295616,2016-04-24 01:38:33,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,Kreggory,4708,3768810,1977,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border_collie,0.581835,True,,0.05245687630843688,0.1249200676075472
961,724046343203856385,2016-04-24 01:24:35,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,Sarge,2888,3768813,617,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer,0.8262719999999999,True,,0.016371202285706404,0.07662890146048636
962,724004602748780546,2016-04-23 22:38:43,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,Luther,4535,3768813,1783,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,,0.950526,False,pupper,0.04730932524378365,0.12032966347759891
963,723912936180330496,2016-04-23 16:34:28,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,Sugar,4223,3768813,1370,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed,0.991772,True,,0.0363509677980839,0.11205119489876522
964,723688335806480385,2016-04-23 01:41:59,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,Reginald,8406,3768813,3327,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,,0.263256,False,,0.08827713128775559,0.22304104767203892
965,723673163800948736,2016-04-23 00:41:42,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,Ivar,3279,3768813,1004,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden_retriever,0.83939,True,,0.026639687349836676,0.08700352073716579
966,723179728551723008,2016-04-21 16:00:57,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,Jangle,5735,3768813,2100,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,,0.176495,False,,0.0557204615883038,0.15216992724234393
967,722974582966214656,2016-04-21 02:25:47,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,13.0,,4473,3768813,1754,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,,0.246762,True,,0.046539852202802316,0.11868458318308708
968,722613351520608256,2016-04-20 02:30:23,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,Schnitzel,5369,3768813,1824,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador_retriever,0.5309149999999999,True,,0.04839720092241244,0.1424586467940967
969,721503162398597120,2016-04-17 00:58:53,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,Panda,5066,3768813,2117,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian,0.99775,True,,0.056171531991637685,0.13441898019349857
970,721001180231503872,2016-04-15 15:44:11,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,Oliver,2733,3768813,685,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,Samoyed,0.950053,True,pupper,0.01817548389904195,0.0725162007242068
971,720785406564900865,2016-04-15 01:26:47,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,Archie,3387,3768815,861,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,Chihuahua,0.8964219999999999,True,,0.022845377127823998,0.08986909678506373
972,720775346191278080,2016-04-15 00:46:48,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,Berkeley,2689,3768815,754,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,,0.48997,True,,0.02000628844875644,0.07134868652348285
973,720415127506415616,2016-04-14 00:55:25,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,,4480,3768815,1669,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,Rottweiler,0.990312,True,,0.044284476685642574,0.11887025497404358
974,720389942216527872,2016-04-13 23:15:21,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,Ralphé,6954,3768815,2822,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke,0.873977,True,,0.07487764721802476,0.1845142306003346
975,720340705894408192,2016-04-13 19:59:42,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,Derek,3115,3768815,1092,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,,0.320126,False,pupper,0.02897462464992312,0.08265197416163968
976,720059472081784833,2016-04-13 01:22:10,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,Charleson,4207,3768815,1262,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,,0.451852,True,,0.03348532628956317,0.1116265988115628
977,720043174954147842,2016-04-13 00:17:25,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,Neptune,5310,3768815,2240,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,Samoyed,0.954517,True,,0.05943512748702179,0.14089309239110967
978,719991154352222208,2016-04-12 20:50:42,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,,5249,3768815,1968,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden_retriever,0.605304,True,doggo,0.05221800486359771,0.1392745465086506
979,719704490224398336,2016-04-12 01:51:36,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,Clyde,4954,3768815,1628,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,,0.05903260000000001,False,pupper,0.043196601584317616,0.13144715248692226
980,719551379208073216,2016-04-11 15:43:12,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,Harnold,5501,3768815,2177,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,0.873233,True,,0.057763514526449296,0.14596099835094054
981,719367763014393856,2016-04-11 03:33:34,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,Sid,3011,3768815,823,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,,0.171486,False,,0.021837102643669164,0.07989248609974223
982,719339463458033665,2016-04-11 01:41:07,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,Lucy,4793,3768815,1393,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden_retriever,0.765778,True,,0.036961219905991674,0.1271752526987926
983,719332531645071360,2016-04-11 01:13:34,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,Pippa,3691,3768815,1070,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,,0.224415,True,,0.028390886790675585,0.0979352926583024
984,718971898235854848,2016-04-10 01:20:33,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,Sadie,3795,3768815,1223,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,,0.14039400000000002,True,,0.032450518266351626,0.10069478072019986
985,718939241951195136,2016-04-09 23:10:47,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,Otis,5694,3768815,1964,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Pembroke,0.7663270000000001,True,,0.05211187070737088,0.15108197138888482
986,718631497683582976,2016-04-09 02:47:55,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,,20628,3768815,9060,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,Pomeranian,0.993718,True,,0.24039386385375774,0.5473338436617345
987,718613305783398402,2016-04-09 01:35:37,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,Carper,2656,3768815,539,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Labrador_retriever,0.58458,True,,0.014301577551564616,0.07047307973461155
988,718540630683709445,2016-04-08 20:46:50,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,,2719,3768815,1129,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,Maltese_dog,0.632289,True,,0.029956365595021246,0.07214469269518403
989,718460005985447936,2016-04-08 15:26:28,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,Bowie,2832,3768815,596,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,,0.356946,False,,0.015813989277796866,0.07514298260859183
990,718454725339934721,2016-04-08 15:05:29,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13.0,,5293,3768816,1681,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,,0.16986500000000002,False,,0.04460286731960382,0.14044198496291674
